Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Iraq,IRQ,EMR,UMC,2021,2,65+,190
Iraq,IRQ,EMR,UMC,2021,4,65+,157
Aland Islands,ALA,EUR,,2021,1,15_64,
Iraq,IRQ,EMR,UMC,2021,5,0_4,0
Dominica,DMA,AMR,UMC,2021,8,15_64,
Oman,OMN,EMR,HIC,2021,1,0_4,0
Dominica,DMA,AMR,UMC,2021,4,0_4,
Dominica,DMA,AMR,UMC,2021,9,0_4,
Dominica,DMA,AMR,UMC,2021,10,5_14,
Dominica,DMA,AMR,UMC,2021,12,65+,
Mongolia,MNG,WPR,UMC,2021,12,0_4,
Mongolia,MNG,WPR,UMC,2021,2,65+,
Dominica,DMA,AMR,UMC,2021,10,0_4,
Dominica,DMA,AMR,UMC,2021,11,15_64,
Mongolia,MNG,WPR,UMC,2021,2,0_4,
Mongolia,MNG,WPR,UMC,2021,6,5_14,
Dominica,DMA,AMR,UMC,2021,6,65+,
Dominica,DMA,AMR,UMC,2021,10,15_64,
Mongolia,MNG,WPR,UMC,2021,8,0_4,
Mongolia,MNG,WPR,UMC,2021,2,5_14,
Dominica,DMA,AMR,UMC,2021,5,65+,
Dominica,DMA,AMR,UMC,2021,9,5_14,
Dominica,DMA,AMR,UMC,2021,12,0_4,
Dominica,DMA,AMR,UMC,2021,12,5_14,
Dominica,DMA,AMR,UMC,2021,5,0_4,
Dominica,DMA,AMR,UMC,2021,8,5_14,
Dominica,DMA,AMR,UMC,2021,11,65+,
Dominica,DMA,AMR,UMC,2021,12,15_64,
Dominica,DMA,AMR,UMC,2021,4,15_64,
Dominica,DMA,AMR,UMC,2021,5,15_64,
Dominica,DMA,AMR,UMC,2021,10,65+,
Dominica,DMA,AMR,UMC,2021,9,65+,
Dominica,DMA,AMR,UMC,2021,3,15_64,
Dominica,DMA,AMR,UMC,2021,4,5_14,
Dominica,DMA,AMR,UMC,2021,9,15_64,
Dominica,DMA,AMR,UMC,2021,2,15_64,
Oman,OMN,EMR,HIC,2021,9,0_4,0
Oman,OMN,EMR,HIC,2021,11,0_4,0
Oman,OMN,EMR,HIC,2021,7,0_4,1
Dominican Republic,DOM,AMR,UMC,2021,11,65+,35
Dominican Republic,DOM,AMR,UMC,2021,5,0_4,0
Dominican Republic,DOM,AMR,UMC,2021,10,0_4,0
Dominican Republic,DOM,AMR,UMC,2021,6,65+,109
Dominican Republic,DOM,AMR,UMC,2021,10,5_14,0
Dominican Republic,DOM,AMR,UMC,2021,4,65+,70
Dominican Republic,DOM,AMR,UMC,2021,9,65+,39
Dominican Republic,DOM,AMR,UMC,2021,6,15_64,87
Dominican Republic,DOM,AMR,UMC,2021,9,5_14,0
Dominican Republic,DOM,AMR,UMC,2021,4,0_4,0
Dominican Republic,DOM,AMR,UMC,2021,9,0_4,0
Dominican Republic,DOM,AMR,UMC,2021,5,65+,82
Dominican Republic,DOM,AMR,UMC,2021,9,15_64,18
Dominican Republic,DOM,AMR,UMC,2021,3,65+,123
Dominican Republic,DOM,AMR,UMC,2021,8,65+,12
Dominican Republic,DOM,AMR,UMC,2021,4,15_64,63
Dominican Republic,DOM,AMR,UMC,2021,7,15_64,22
Dominican Republic,DOM,AMR,UMC,2021,1,65+,230
Dominican Republic,DOM,AMR,UMC,2021,8,15_64,9
Dominican Republic,DOM,AMR,UMC,2021,3,5_14,0
Dominican Republic,DOM,AMR,UMC,2021,7,0_4,0
Dominican Republic,DOM,AMR,UMC,2021,1,0_4,0
Dominican Republic,DOM,AMR,UMC,2021,5,5_14,0
Dominican Republic,DOM,AMR,UMC,2021,3,0_4,0
Dominican Republic,DOM,AMR,UMC,2021,6,5_14,0
Dominican Republic,DOM,AMR,UMC,2021,5,15_64,81
Dominican Republic,DOM,AMR,UMC,2021,2,15_64,74
Dominican Republic,DOM,AMR,UMC,2021,7,5_14,0
Dominican Republic,DOM,AMR,UMC,2021,6,0_4,0
Dominican Republic,DOM,AMR,UMC,2021,10,65+,49
Dominican Republic,DOM,AMR,UMC,2021,7,65+,39
French Polynesia,PYF,WPR,HIC,2021,7,0_4,
French Polynesia,PYF,WPR,HIC,2021,5,15_64,
French Polynesia,PYF,WPR,HIC,2021,11,5_14,
French Polynesia,PYF,WPR,HIC,2021,3,65+,
French Polynesia,PYF,WPR,HIC,2021,8,0_4,
French Polynesia,PYF,WPR,HIC,2021,6,15_64,
French Polynesia,PYF,WPR,HIC,2021,12,65+,
French Polynesia,PYF,WPR,HIC,2021,4,0_4,
French Polynesia,PYF,WPR,HIC,2021,11,65+,
French Polynesia,PYF,WPR,HIC,2021,7,65+,
French Polynesia,PYF,WPR,HIC,2021,4,65+,
French Polynesia,PYF,WPR,HIC,2021,12,0_4,
French Polynesia,PYF,WPR,HIC,2021,8,65+,
French Polynesia,PYF,WPR,HIC,2021,7,15_64,
French Polynesia,PYF,WPR,HIC,2021,12,5_14,
French Polynesia,PYF,WPR,HIC,2021,9,65+,
French Polynesia,PYF,WPR,HIC,2021,7,5_14,
Dominican Republic,DOM,AMR,UMC,2021,11,15_64,10
French Polynesia,PYF,WPR,HIC,2021,10,0_4,
Dominican Republic,DOM,AMR,UMC,2021,8,5_14,0
French Polynesia,PYF,WPR,HIC,2021,8,15_64,
Dominican Republic,DOM,AMR,UMC,2021,11,0_4,0
Dominican Republic,DOM,AMR,UMC,2021,12,65+,16
Dominican Republic,DOM,AMR,UMC,2021,8,0_4,0
French Polynesia,PYF,WPR,HIC,2021,10,5_14,
Dominican Republic,DOM,AMR,UMC,2021,10,15_64,25
Dominican Republic,DOM,AMR,UMC,2021,12,15_64,6
French Polynesia,PYF,WPR,HIC,2021,8,5_14,
Iraq,IRQ,EMR,UMC,2021,6,15_64,81
Dominican Republic,DOM,AMR,UMC,2021,4,5_14,0
Dominican Republic,DOM,AMR,UMC,2021,2,65+,130
Aland Islands,ALA,EUR,,2021,5,5_14,
Aland Islands,ALA,EUR,,2021,11,15_64,
Antarctica,ATA,,,2021,9,15_64,
Antarctica,ATA,,,2021,12,15_64,
Antarctica,ATA,,,2021,8,5_14,
Antarctica,ATA,,,2021,10,5_14,
Antarctica,ATA,,,2021,9,0_4,
Antarctica,ATA,,,2021,10,65+,
Antarctica,ATA,,,2021,9,5_14,
Antarctica,ATA,,,2021,11,5_14,
Antarctica,ATA,,,2021,11,65+,
Oman,OMN,EMR,HIC,2021,2,15_64,30
Oman,OMN,EMR,HIC,2021,4,15_64,167
Oman,OMN,EMR,HIC,2021,1,15_64,11
Oman,OMN,EMR,HIC,2021,5,5_14,1
Oman,OMN,EMR,HIC,2021,2,5_14,0
Oman,OMN,EMR,HIC,2021,5,65+,86
Oman,OMN,EMR,HIC,2021,2,65+,34
Oman,OMN,EMR,HIC,2021,6,65+,171
Oman,OMN,EMR,HIC,2021,3,15_64,94
Oman,OMN,EMR,HIC,2021,8,15_64,16
Oman,OMN,EMR,HIC,2021,3,5_14,1
Oman,OMN,EMR,HIC,2021,8,5_14,0
Oman,OMN,EMR,HIC,2021,3,65+,122
Oman,OMN,EMR,HIC,2021,8,65+,8
Oman,OMN,EMR,HIC,2021,4,0_4,3
Oman,OMN,EMR,HIC,2021,10,65+,0
Aland Islands,ALA,EUR,,2021,2,15_64,
Dominican Republic,DOM,AMR,UMC,2021,3,15_64,64
Aland Islands,ALA,EUR,,2021,3,0_4,
French Polynesia,PYF,WPR,HIC,2021,9,5_14,
Dominican Republic,DOM,AMR,UMC,2021,2,0_4,0
Dominican Republic,DOM,AMR,UMC,2021,2,5_14,1
Dominican Republic,DOM,AMR,UMC,2021,1,15_64,97
Dominican Republic,DOM,AMR,UMC,2021,1,5_14,0
Antarctica,ATA,,,2021,12,5_14,
Antarctica,ATA,,,2021,6,5_14,
Antarctica,ATA,,,2021,4,15_64,
Antarctica,ATA,,,2021,4,0_4,
Antarctica,ATA,,,2021,12,65+,
Antarctica,ATA,,,2021,7,65+,
Antarctica,ATA,,,2021,5,65+,
Antarctica,ATA,,,2021,4,5_14,
Antarctica,ATA,,,2021,8,65+,
Antarctica,ATA,,,2021,6,65+,
Antarctica,ATA,,,2021,4,65+,
Antarctica,ATA,,,2021,9,65+,
Antarctica,ATA,,,2021,7,0_4,
Antarctica,ATA,,,2021,7,15_64,
Antarctica,ATA,,,2021,10,0_4,
Antarctica,ATA,,,2021,7,5_14,
Antarctica,ATA,,,2021,8,15_64,
Antarctica,ATA,,,2021,11,0_4,
Antarctica,ATA,,,2021,8,0_4,
French Polynesia,PYF,WPR,HIC,2021,11,0_4,
French Polynesia,PYF,WPR,HIC,2021,9,0_4,
French Polynesia,PYF,WPR,HIC,2021,12,15_64,
French Polynesia,PYF,WPR,HIC,2021,9,15_64,
French Polynesia,PYF,WPR,HIC,2021,10,65+,
Aland Islands,ALA,EUR,,2021,5,15_64,
Aland Islands,ALA,EUR,,2021,10,15_64,
Iraq,IRQ,EMR,UMC,2021,8,0_4,0
French Southern Territories,ATF,AFR,,2021,1,0_4,
French Southern Territories,ATF,AFR,,2021,3,15_64,
French Southern Territories,ATF,AFR,,2021,7,0_4,
French Southern Territories,ATF,AFR,,2021,7,5_14,
French Southern Territories,ATF,AFR,,2021,2,0_4,
French Southern Territories,ATF,AFR,,2021,4,15_64,
French Southern Territories,ATF,AFR,,2021,7,65+,
French Southern Territories,ATF,AFR,,2021,8,15_64,
French Southern Territories,ATF,AFR,,2021,3,0_4,
French Southern Territories,ATF,AFR,,2021,5,5_14,
French Southern Territories,ATF,AFR,,2021,8,0_4,
French Southern Territories,ATF,AFR,,2021,9,15_64,
French Southern Territories,ATF,AFR,,2021,4,0_4,
French Southern Territories,ATF,AFR,,2021,5,65+,
French Southern Territories,ATF,AFR,,2021,8,5_14,
French Southern Territories,ATF,AFR,,2021,10,65+,
French Southern Territories,ATF,AFR,,2021,5,15_64,
French Southern Territories,ATF,AFR,,2021,6,5_14,
French Southern Territories,ATF,AFR,,2021,8,65+,
French Southern Territories,ATF,AFR,,2021,12,0_4,
Djibouti,DJI,EMR,LMC,2021,9,5_14,
French Southern Territories,ATF,AFR,,2021,10,15_64,
French Southern Territories,ATF,AFR,,2021,6,65+,
French Southern Territories,ATF,AFR,,2021,9,0_4,
Djibouti,DJI,EMR,LMC,2021,9,0_4,
French Southern Territories,ATF,AFR,,2021,12,5_14,
French Southern Territories,ATF,AFR,,2021,10,5_14,
French Southern Territories,ATF,AFR,,2021,7,15_64,
French Southern Territories,ATF,AFR,,2021,10,0_4,
French Southern Territories,ATF,AFR,,2021,6,15_64,
French Southern Territories,ATF,AFR,,2021,6,0_4,
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,3,5_14,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,4,0_4,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,4,15_64,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,5,5_14,2
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,3,15_64,5
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,3,65+,2
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,3,0_4,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,5,15_64,47
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,2,0_4,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,2,65+,1
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,1,15_64,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,4,65+,1
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,1,65+,1
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,1,5_14,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,2,5_14,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,1,0_4,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,2,15_64,0
French Southern Territories,ATF,AFR,,2021,1,5_14,
French Southern Territories,ATF,AFR,,2021,1,65+,
French Southern Territories,ATF,AFR,,2021,2,5_14,
French Southern Territories,ATF,AFR,,2021,2,65+,
French Southern Territories,ATF,AFR,,2021,3,5_14,
French Southern Territories,ATF,AFR,,2021,4,65+,
French Southern Territories,ATF,AFR,,2021,3,65+,
French Southern Territories,ATF,AFR,,2021,5,0_4,
French Southern Territories,ATF,AFR,,2021,1,15_64,
French Southern Territories,ATF,AFR,,2021,4,5_14,
French Southern Territories,ATF,AFR,,2021,2,15_64,
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,6,5_14,0
Djibouti,DJI,EMR,LMC,2021,8,5_14,
Djibouti,DJI,EMR,LMC,2021,12,0_4,
Djibouti,DJI,EMR,LMC,2021,12,15_64,
Djibouti,DJI,EMR,LMC,2021,2,65+,
Djibouti,DJI,EMR,LMC,2021,6,5_14,
Djibouti,DJI,EMR,LMC,2021,4,5_14,
Djibouti,DJI,EMR,LMC,2021,11,5_14,
Djibouti,DJI,EMR,LMC,2021,2,15_64,
Djibouti,DJI,EMR,LMC,2021,5,15_64,
Djibouti,DJI,EMR,LMC,2021,3,5_14,
Djibouti,DJI,EMR,LMC,2021,10,5_14,
Djibouti,DJI,EMR,LMC,2021,2,0_4,
Djibouti,DJI,EMR,LMC,2021,2,5_14,
Djibouti,DJI,EMR,LMC,2021,6,15_64,
Djibouti,DJI,EMR,LMC,2021,1,65+,
Aland Islands,ALA,EUR,,2021,6,65+,
Antigua and Barbuda,ATG,AMR,HIC,2021,1,15_64,
Antigua and Barbuda,ATG,AMR,HIC,2021,1,65+,
Palau,PLW,WPR,HIC,2021,4,15_64,
Palau,PLW,WPR,HIC,2021,1,15_64,
Antigua and Barbuda,ATG,AMR,HIC,2021,2,15_64,
Palau,PLW,WPR,HIC,2021,5,0_4,
Palau,PLW,WPR,HIC,2021,2,15_64,
Palau,PLW,WPR,HIC,2021,1,5_14,
Palau,PLW,WPR,HIC,2021,5,5_14,
Palau,PLW,WPR,HIC,2021,1,0_4,
Palau,PLW,WPR,HIC,2021,3,15_64,
Palau,PLW,WPR,HIC,2021,2,0_4,
Palau,PLW,WPR,HIC,2021,5,65+,
Djibouti,DJI,EMR,LMC,2021,5,65+,
French Southern Territories,ATF,AFR,,2021,9,5_14,
Djibouti,DJI,EMR,LMC,2021,7,65+,
Djibouti,DJI,EMR,LMC,2021,12,65+,
Djibouti,DJI,EMR,LMC,2021,8,0_4,
Djibouti,DJI,EMR,LMC,2021,12,5_14,
Djibouti,DJI,EMR,LMC,2021,11,65+,
French Southern Territories,ATF,AFR,,2021,11,15_64,
Djibouti,DJI,EMR,LMC,2021,7,5_14,
Djibouti,DJI,EMR,LMC,2021,11,15_64,
Djibouti,DJI,EMR,LMC,2021,10,65+,
French Southern Territories,ATF,AFR,,2021,11,0_4,
Djibouti,DJI,EMR,LMC,2021,4,65+,
Djibouti,DJI,EMR,LMC,2021,11,0_4,
Djibouti,DJI,EMR,LMC,2021,9,15_64,
French Southern Territories,ATF,AFR,,2021,9,65+,
Djibouti,DJI,EMR,LMC,2021,4,15_64,
Djibouti,DJI,EMR,LMC,2021,10,15_64,
Djibouti,DJI,EMR,LMC,2021,8,15_64,
Djibouti,DJI,EMR,LMC,2021,4,0_4,
Aland Islands,ALA,EUR,,2021,2,5_14,
Djibouti,DJI,EMR,LMC,2021,10,0_4,
Djibouti,DJI,EMR,LMC,2021,7,15_64,
French Southern Territories,ATF,AFR,,2021,11,5_14,
Djibouti,DJI,EMR,LMC,2021,3,65+,
Djibouti,DJI,EMR,LMC,2021,9,65+,
Djibouti,DJI,EMR,LMC,2021,7,0_4,
French Southern Territories,ATF,AFR,,2021,11,65+,
Djibouti,DJI,EMR,LMC,2021,3,15_64,
Djibouti,DJI,EMR,LMC,2021,8,65+,
Djibouti,DJI,EMR,LMC,2021,6,65+,
Djibouti,DJI,EMR,LMC,2021,3,0_4,
French Polynesia,PYF,WPR,HIC,2021,3,5_14,
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,7,15_64,27
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,5,65+,11
Pakistan,PAK,EMR,LMC,2021,3,15_64,11
Pakistan,PAK,EMR,LMC,2021,7,15_64,
Iraq,IRQ,EMR,UMC,2021,8,15_64,294
Pakistan,PAK,EMR,LMC,2021,8,0_4,
Pakistan,PAK,EMR,LMC,2021,4,15_64,
Pakistan,PAK,EMR,LMC,2021,7,5_14,
Pakistan,PAK,EMR,LMC,2021,2,0_4,
Pakistan,PAK,EMR,LMC,2021,9,0_4,
Pakistan,PAK,EMR,LMC,2021,5,0_4,
Pakistan,PAK,EMR,LMC,2021,8,15_64,
Pakistan,PAK,EMR,LMC,2021,3,65+,16
Pakistan,PAK,EMR,LMC,2021,9,65+,
Pakistan,PAK,EMR,LMC,2021,5,65+,
Pakistan,PAK,EMR,LMC,2021,8,5_14,
Pakistan,PAK,EMR,LMC,2021,4,0_4,
Pakistan,PAK,EMR,LMC,2021,12,15_64,
Pakistan,PAK,EMR,LMC,2021,6,0_4,
Pakistan,PAK,EMR,LMC,2021,9,15_64,
Pakistan,PAK,EMR,LMC,2021,5,15_64,
Mongolia,MNG,WPR,UMC,2021,1,5_14,
Pakistan,PAK,EMR,LMC,2021,6,5_14,
Pakistan,PAK,EMR,LMC,2021,9,5_14,
Pakistan,PAK,EMR,LMC,2021,5,5_14,
Mongolia,MNG,WPR,UMC,2021,6,0_4,
Pakistan,PAK,EMR,LMC,2021,6,65+,
Pakistan,PAK,EMR,LMC,2021,10,65+,
Pakistan,PAK,EMR,LMC,2021,6,15_64,
Pakistan,PAK,EMR,LMC,2021,7,0_4,
Mongolia,MNG,WPR,UMC,2021,7,0_4,
Iraq,IRQ,EMR,UMC,2021,5,5_14,0
Pakistan,PAK,EMR,LMC,2021,2,65+,
Iraq,IRQ,EMR,UMC,2021,1,0_4,1
Iraq,IRQ,EMR,UMC,2021,8,5_14,0
Iraq,IRQ,EMR,UMC,2021,1,15_64,63
Iraq,IRQ,EMR,UMC,2021,9,5_14,1
Iraq,IRQ,EMR,UMC,2021,1,65+,85
Iraq,IRQ,EMR,UMC,2021,10,5_14,1
Iraq,IRQ,EMR,UMC,2021,2,0_4,2
Iraq,IRQ,EMR,UMC,2021,12,65+,
Iraq,IRQ,EMR,UMC,2021,2,5_14,0
Iraq,IRQ,EMR,UMC,2021,1,5_14,3
Iraq,IRQ,EMR,UMC,2021,6,65+,70
Iraq,IRQ,EMR,UMC,2021,3,0_4,1
Pakistan,PAK,EMR,LMC,2021,1,0_4,
Iraq,IRQ,EMR,UMC,2021,4,15_64,106
Iraq,IRQ,EMR,UMC,2021,7,5_14,0
Pakistan,PAK,EMR,LMC,2021,1,5_14,
Iraq,IRQ,EMR,UMC,2021,3,15_64,186
Pakistan,PAK,EMR,LMC,2021,1,15_64,
Iraq,IRQ,EMR,UMC,2021,5,15_64,36
Pakistan,PAK,EMR,LMC,2021,2,5_14,
Iraq,IRQ,EMR,UMC,2021,7,65+,234
Pakistan,PAK,EMR,LMC,2021,1,65+,
Pakistan,PAK,EMR,LMC,2021,4,5_14,
Pakistan,PAK,EMR,LMC,2021,2,15_64,
Pakistan,PAK,EMR,LMC,2021,3,0_4,0
Iraq,IRQ,EMR,UMC,2021,3,5_14,1
Pakistan,PAK,EMR,LMC,2021,4,65+,
Pakistan,PAK,EMR,LMC,2021,3,5_14,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,4,5_14,0
Pakistan,PAK,EMR,LMC,2021,10,15_64,
Pakistan,PAK,EMR,LMC,2021,7,65+,
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,12,15_64,14
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,12,0_4,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,11,65+,19
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,11,5_14,0
Iraq,IRQ,EMR,UMC,2021,6,0_4,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,11,0_4,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,10,5_14,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,11,15_64,8
Iraq,IRQ,EMR,UMC,2021,10,0_4,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,10,15_64,14
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,10,0_4,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,8,65+,72
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,10,65+,33
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,9,65+,29
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,9,5_14,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,7,0_4,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,8,0_4,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,9,15_64,17
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,9,0_4,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,6,65+,61
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,6,15_64,47
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,8,5_14,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,8,15_64,62
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,6,0_4,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,5,0_4,0
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,7,65+,39
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,7,5_14,0
Iraq,IRQ,EMR,UMC,2021,11,15_64,4
Pakistan,PAK,EMR,LMC,2021,11,65+,
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,12,65+,27
Venezuela (Bolivarian Republic of),VEN,AMR,,2021,12,5_14,0
Mongolia,MNG,WPR,UMC,2021,2,15_64,
Pakistan,PAK,EMR,LMC,2021,11,0_4,
Pakistan,PAK,EMR,LMC,2021,12,0_4,
Pakistan,PAK,EMR,LMC,2021,8,65+,
Mongolia,MNG,WPR,UMC,2021,1,0_4,
Pakistan,PAK,EMR,LMC,2021,11,15_64,
Mongolia,MNG,WPR,UMC,2021,5,5_14,
Pakistan,PAK,EMR,LMC,2021,10,0_4,
Mongolia,MNG,WPR,UMC,2021,6,15_64,
Pakistan,PAK,EMR,LMC,2021,12,5_14,
Mongolia,MNG,WPR,UMC,2021,1,65+,
Pakistan,PAK,EMR,LMC,2021,10,5_14,
Pakistan,PAK,EMR,LMC,2021,12,65+,
Mongolia,MNG,WPR,UMC,2021,5,0_4,
Pakistan,PAK,EMR,LMC,2021,11,5_14,
Mongolia,MNG,WPR,UMC,2021,5,15_64,
Mongolia,MNG,WPR,UMC,2021,1,15_64,
Iraq,IRQ,EMR,UMC,2021,3,65+,221
Iraq,IRQ,EMR,UMC,2021,6,5_14,1
Iraq,IRQ,EMR,UMC,2021,9,15_64,131
Iraq,IRQ,EMR,UMC,2021,4,0_4,2
Iraq,IRQ,EMR,UMC,2021,7,0_4,1
Iraq,IRQ,EMR,UMC,2021,10,65+,31
Iraq,IRQ,EMR,UMC,2021,4,5_14,2
Iraq,IRQ,EMR,UMC,2021,7,15_64,291
Iraq,IRQ,EMR,UMC,2021,11,0_4,0
Iraq,IRQ,EMR,UMC,2021,5,65+,39
Iraq,IRQ,EMR,UMC,2021,9,0_4,0
Palau,PLW,WPR,HIC,2021,1,65+,
French Polynesia,PYF,WPR,HIC,2021,11,15_64,
French Polynesia,PYF,WPR,HIC,2021,6,65+,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,10,0_4,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,12,15_64,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,10,15_64,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,11,15_64,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,12,65+,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,10,5_14,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,10,65+,
French Guiana,GUF,AMR,,2021,11,0_4,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,11,0_4,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,11,5_14,
Viet Nam,VNM,WPR,LMC,2021,12,65+,
Viet Nam,VNM,WPR,LMC,2021,12,5_14,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,12,5_14,
Viet Nam,VNM,WPR,LMC,2021,11,15_64,
Viet Nam,VNM,WPR,LMC,2021,9,0_4,
Viet Nam,VNM,WPR,LMC,2021,8,0_4,
Viet Nam,VNM,WPR,LMC,2021,7,0_4,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,11,65+,
Ecuador,ECU,AMR,UMC,2021,12,0_4,0
Ecuador,ECU,AMR,UMC,2021,11,65+,85
Ecuador,ECU,AMR,UMC,2021,11,0_4,0
French Polynesia,PYF,WPR,HIC,2021,1,0_4,
Ecuador,ECU,AMR,UMC,2021,11,5_14,1
Ecuador,ECU,AMR,UMC,2021,8,65+,132
French Polynesia,PYF,WPR,HIC,2021,1,15_64,
Ecuador,ECU,AMR,UMC,2021,10,5_14,0
Viet Nam,VNM,WPR,LMC,2021,10,15_64,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,6,0_4,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,9,5_14,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,6,65+,
Northern Mariana Islands,MNP,WPR,HIC,2021,4,65+,
Montserrat,MSR,AMR,,2021,7,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2021,9,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2021,7,15_64,
Montserrat,MSR,AMR,,2021,3,65+,
Northern Mariana Islands,MNP,WPR,HIC,2021,10,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2021,8,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2021,10,65+,
Northern Mariana Islands,MNP,WPR,HIC,2021,9,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2021,11,65+,
Northern Mariana Islands,MNP,WPR,HIC,2021,9,65+,
Montserrat,MSR,AMR,,2021,2,65+,
Northern Mariana Islands,MNP,WPR,HIC,2021,10,0_4,
Montserrat,MSR,AMR,,2021,1,65+,
Anguilla,AIA,AMR,,2021,12,15_64,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,8,5_14,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,4,15_64,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,9,15_64,
Anguilla,AIA,AMR,,2021,12,5_14,0
Iran (Islamic Republic of),IRN,EMR,UMC,2021,5,65+,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,8,65+,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,5,0_4,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,9,65+,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,6,15_64,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,9,0_4,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,5,5_14,
Iran (Islamic Republic of),IRN,EMR,UMC,2021,12,0_4,
Ecuador,ECU,AMR,UMC,2021,8,5_14,0
Ecuador,ECU,AMR,UMC,2021,12,5_14,2
Ecuador,ECU,AMR,UMC,2021,9,5_14,0
Ecuador,ECU,AMR,UMC,2021,8,0_4,1
Ecuador,ECU,AMR,UMC,2021,7,0_4,0
Ecuador,ECU,AMR,UMC,2021,5,0_4,3
Ecuador,ECU,AMR,UMC,2021,1,0_4,1
Ecuador,ECU,AMR,UMC,2021,3,5_14,2
Ecuador,ECU,AMR,UMC,2021,6,15_64,459
Ecuador,ECU,AMR,UMC,2021,3,15_64,790
Ecuador,ECU,AMR,UMC,2021,2,5_14,1
Ecuador,ECU,AMR,UMC,2021,3,0_4,1
Ecuador,ECU,AMR,UMC,2021,2,0_4,1
Aland Islands,ALA,EUR,,2021,12,65+,
